case,query,kind,tables,selectivity,complexity,method,declared_safe,equivalent,symmetric_difference_count,policy_violation_count,error
23,fz023,rows,lineitem+products,0.025,5,mut_no_group_guard,0,1,0,0,
24,fz024,rows,tickets+customers+orders,0.25,3,post_join_filter,1,1,0,0,
24,fz024,rows,tickets+customers+orders,0.25,3,view_barrier,1,1,0,0,
24,fz024,rows,tickets+customers+orders,0.25,3,predicate_injection,1,1,0,0,
24,fz024,rows,tickets+customers+orders,0.25,3,pcqv_forced,1,1,0,0,
24,fz024,rows,tickets+customers+orders,0.25,3,pcqv,1,1,0,0,
24,fz024,rows,tickets+customers+orders,0.25,3,oracle_order,1,1,0,0,
24,fz024,rows,tickets+customers+orders,0.25,3,unsafe_late_aggregate,0,1,0,0,
24,fz024,rows,tickets+customers+orders,0.25,3,mut_no_mask,0,0,222,111,
24,fz024,rows,tickets+customers+orders,0.25,3,mut_drop_tenant,0,0,191,140,
24,fz024,rows,tickets+customers+orders,0.25,3,mut_drop_purpose,0,0,219,154,
24,fz024,rows,tickets+customers+orders,0.25,3,mut_drop_clearance,0,0,7,7,
24,fz024,rows,tickets+customers+orders,0.25,3,mut_drop_region,0,0,76,76,
24,fz024,rows,tickets+customers+orders,0.25,3,mut_drop_cross_guard,0,1,0,0,
24,fz024,rows,tickets+customers+orders,0.25,3,mut_drop_acl,0,1,0,0,
24,fz024,rows,tickets+customers+orders,0.25,3,mut_no_group_guard,0,1,0,0,
25,fz025,rows,customers+orders,0.025,4,post_join_filter,1,1,0,0,
25,fz025,rows,customers+orders,0.025,4,view_barrier,1,1,0,0,
25,fz025,rows,customers+orders,0.025,4,predicate_injection,1,1,0,0,
25,fz025,rows,customers+orders,0.025,4,pcqv_forced,1,1,0,0,
25,fz025,rows,customers+orders,0.025,4,pcqv,1,1,0,0,
25,fz025,rows,customers+orders,0.025,4,oracle_order,1,1,0,0,
25,fz025,rows,customers+orders,0.025,4,unsafe_late_aggregate,0,1,0,0,
25,fz025,rows,customers+orders,0.025,4,mut_no_mask,0,1,0,0,
25,fz025,rows,customers+orders,0.025,4,mut_drop_tenant,0,0,90,90,
25,fz025,rows,customers+orders,0.025,4,mut_drop_purpose,0,1,0,0,
25,fz025,rows,customers+orders,0.025,4,mut_drop_clearance,0,1,0,0,
25,fz025,rows,customers+orders,0.025,4,mut_drop_region,0,1,0,0,
25,fz025,rows,customers+orders,0.025,4,mut_drop_cross_guard,0,1,0,0,
25,fz025,rows,customers+orders,0.025,4,mut_drop_acl,0,1,0,0,
25,fz025,rows,customers+orders,0.025,4,mut_no_group_guard,0,1,0,0,
26,fz026,rows,tickets,0.05,3,post_join_filter,1,1,0,0,
26,fz026,rows,tickets,0.05,3,view_barrier,1,1,0,0,
26,fz026,rows,tickets,0.05,3,predicate_injection,1,1,0,0,
26,fz026,rows,tickets,0.05,3,pcqv_forced,1,1,0,0,
26,fz026,rows,tickets,0.05,3,pcqv,1,1,0,0,
26,fz026,rows,tickets,0.05,3,oracle_order,1,1,0,0,
26,fz026,rows,tickets,0.05,3,unsafe_late_aggregate,0,1,0,0,
26,fz026,rows,tickets,0.05,3,mut_no_mask,0,1,0,0,
26,fz026,rows,tickets,0.05,3,mut_drop_tenant,0,0,225,191,
26,fz026,rows,tickets,0.05,3,mut_drop_purpose,0,0,15,15,
26,fz026,rows,tickets,0.05,3,mut_drop_clearance,0,1,0,0,
26,fz026,rows,tickets,0.05,3,mut_drop_region,0,1,0,0,
26,fz026,rows,tickets,0.05,3,mut_drop_cross_guard,0,1,0,0,
26,fz026,rows,tickets,0.05,3,mut_drop_acl,0,1,0,0,
26,fz026,rows,tickets,0.05,3,mut_no_group_guard,0,1,0,0,
27,fz027,aggregate,products+lineitem+orders+customers,0.05,4,post_join_filter,1,1,0,0,
27,fz027,aggregate,products+lineitem+orders+customers,0.05,4,view_barrier,1,1,0,0,
27,fz027,aggregate,products+lineitem+orders+customers,0.05,4,predicate_injection,1,1,0,0,
27,fz027,aggregate,products+lineitem+orders+customers,0.05,4,pcqv_forced,1,1,0,0,
27,fz027,aggregate,products+lineitem+orders+customers,0.05,4,pcqv,1,1,0,0,
27,fz027,aggregate,products+lineitem+orders+customers,0.05,4,oracle_order,1,1,0,0,
27,fz027,aggregate,products+lineitem+orders+customers,0.05,4,unsafe_late_aggregate,0,0,8,8,
27,fz027,aggregate,products+lineitem+orders+customers,0.05,4,mut_no_mask,0,1,0,0,
27,fz027,aggregate,products+lineitem+orders+customers,0.05,4,mut_drop_tenant,0,0,2,2,
27,fz027,aggregate,products+lineitem+orders+customers,0.05,4,mut_drop_purpose,0,1,0,0,
27,fz027,aggregate,products+lineitem+orders+customers,0.05,4,mut_drop_clearance,0,0,1,1,
27,fz027,aggregate,products+lineitem+orders+customers,0.05,4,mut_drop_region,0,1,0,0,
27,fz027,aggregate,products+lineitem+orders+customers,0.05,4,mut_drop_cross_guard,0,1,0,0,
27,fz027,aggregate,products+lineitem+orders+customers,0.05,4,mut_drop_acl,0,1,0,0,
27,fz027,aggregate,products+lineitem+orders+customers,0.05,4,mut_no_group_guard,0,1,0,0,
28,fz028,aggregate,products+lineitem+orders,0.05,4,post_join_filter,1,1,0,0,
28,fz028,aggregate,products+lineitem+orders,0.05,4,view_barrier,1,1,0,0,
28,fz028,aggregate,products+lineitem+orders,0.05,4,predicate_injection,1,1,0,0,
28,fz028,aggregate,products+lineitem+orders,0.05,4,pcqv_forced,1,1,0,0,
28,fz028,aggregate,products+lineitem+orders,0.05,4,pcqv,1,1,0,0,
28,fz028,aggregate,products+lineitem+orders,0.05,4,oracle_order,1,1,0,0,
28,fz028,aggregate,products+lineitem+orders,0.05,4,unsafe_late_aggregate,0,0,44,43,
28,fz028,aggregate,products+lineitem+orders,0.05,4,mut_no_mask,0,1,0,0,
28,fz028,aggregate,products+lineitem+orders,0.05,4,mut_drop_tenant,0,0,19,18,
28,fz028,aggregate,products+lineitem+orders,0.05,4,mut_drop_purpose,0,0,2,1,
28,fz028,aggregate,products+lineitem+orders,0.05,4,mut_drop_clearance,0,0,3,3,
28,fz028,aggregate,products+lineitem+orders,0.05,4,mut_drop_region,0,1,0,0,
28,fz028,aggregate,products+lineitem+orders,0.05,4,mut_drop_cross_guard,0,0,4,3,
28,fz028,aggregate,products+lineitem+orders,0.05,4,mut_drop_acl,0,1,0,0,
28,fz028,aggregate,products+lineitem+orders,0.05,4,mut_no_group_guard,0,1,0,0,
29,fz029,aggregate,orders+customers+tickets,0.1,2,post_join_filter,1,1,0,0,
29,fz029,aggregate,orders+customers+tickets,0.1,2,view_barrier,1,1,0,0,
29,fz029,aggregate,orders+customers+tickets,0.1,2,predicate_injection,1,1,0,0,
29,fz029,aggregate,orders+customers+tickets,0.1,2,pcqv_forced,1,1,0,0,
29,fz029,aggregate,orders+customers+tickets,0.1,2,pcqv,1,1,0,0,
29,fz029,aggregate,orders+customers+tickets,0.1,2,oracle_order,1,1,0,0,
29,fz029,aggregate,orders+customers+tickets,0.1,2,unsafe_late_aggregate,0,0,33,20,
29,fz029,aggregate,orders+customers+tickets,0.1,2,mut_no_mask,0,1,0,0,
29,fz029,aggregate,orders+customers+tickets,0.1,2,mut_drop_tenant,0,0,33,20,
29,fz029,aggregate,orders+customers+tickets,0.1,2,mut_drop_purpose,0,1,0,0,
29,fz029,aggregate,orders+customers+tickets,0.1,2,mut_drop_clearance,0,1,0,0,
29,fz029,aggregate,orders+customers+tickets,0.1,2,mut_drop_region,0,0,29,18,
29,fz029,aggregate,orders+customers+tickets,0.1,2,mut_drop_cross_guard,0,1,0,0,
29,fz029,aggregate,orders+customers+tickets,0.1,2,mut_drop_acl,0,1,0,0,
29,fz029,aggregate,orders+customers+tickets,0.1,2,mut_no_group_guard,0,1,0,0,
30,fz030,aggregate,tickets+customers,0.1,4,post_join_filter,1,1,0,0,
30,fz030,aggregate,tickets+customers,0.1,4,view_barrier,1,1,0,0,
30,fz030,aggregate,tickets+customers,0.1,4,predicate_injection,1,1,0,0,
30,fz030,aggregate,tickets+customers,0.1,4,pcqv_forced,1,1,0,0,
30,fz030,aggregate,tickets+customers,0.1,4,pcqv,1,1,0,0,
30,fz030,aggregate,tickets+customers,0.1,4,oracle_order,1,1,0,0,
30,fz030,aggregate,tickets+customers,0.1,4,unsafe_late_aggregate,0,0,28,15,
30,fz030,aggregate,tickets+customers,0.1,4,mut_no_mask,0,1,0,0,
30,fz030,aggregate,tickets+customers,0.1,4,mut_drop_tenant,0,0,28,15,
30,fz030,aggregate,tickets+customers,0.1,4,mut_drop_purpose,0,0,9,5,
30,fz030,aggregate,tickets+customers,0.1,4,mut_drop_clearance,0,1,0,0,
30,fz030,aggregate,tickets+customers,0.1,4,mut_drop_region,0,1,0,0,
30,fz030,aggregate,tickets+customers,0.1,4,mut_drop_cross_guard,0,1,0,0,
30,fz030,aggregate,tickets+customers,0.1,4,mut_drop_acl,0,1,0,0,
30,fz030,aggregate,tickets+customers,0.1,4,mut_no_group_guard,0,1,0,0,
31,fz031,aggregate,products+lineitem+orders,0.25,3,post_join_filter,1,1,0,0,
31,fz031,aggregate,products+lineitem+orders,0.25,3,view_barrier,1,1,0,0,
31,fz031,aggregate,products+lineitem+orders,0.25,3,predicate_injection,1,1,0,0,
31,fz031,aggregate,products+lineitem+orders,0.25,3,pcqv_forced,1,1,0,0,
31,fz031,aggregate,products+lineitem+orders,0.25,3,pcqv,1,1,0,0,
31,fz031,aggregate,products+lineitem+orders,0.25,3,oracle_order,1,1,0,0,
31,fz031,aggregate,products+lineitem+orders,0.25,3,unsafe_late_aggregate,0,0,69,51,
31,fz031,aggregate,products+lineitem+orders,0.25,3,mut_no_mask,0,1,0,0,
31,fz031,aggregate,products+lineitem+orders,0.25,3,mut_drop_tenant,0,0,45,27,
31,fz031,aggregate,products+lineitem+orders,0.25,3,mut_drop_purpose,0,0,36,18,
31,fz031,aggregate,products+lineitem+orders,0.25,3,mut_drop_clearance,0,0,14,14,
31,fz031,aggregate,products+lineitem+orders,0.25,3,mut_drop_region,0,1,0,0,
31,fz031,aggregate,products+lineitem+orders,0.25,3,mut_drop_cross_guard,0,1,0,0,
31,fz031,aggregate,products+lineitem+orders,0.25,3,mut_drop_acl,0,1,0,0,
31,fz031,aggregate,products+lineitem+orders,0.25,3,mut_no_group_guard,0,1,0,0,
32,fz032,rows,orders,0.1,6,post_join_filter,1,1,0,0,
32,fz032,rows,orders,0.1,6,view_barrier,1,1,0,0,
32,fz032,rows,orders,0.1,6,predicate_injection,1,1,0,0,
32,fz032,rows,orders,0.1,6,pcqv_forced,1,1,0,0,
32,fz032,rows,orders,0.1,6,pcqv,1,1,0,0,
32,fz032,rows,orders,0.1,6,oracle_order,1,1,0,0,
32,fz032,rows,orders,0.1,6,unsafe_late_aggregate,0,1,0,0,
32,fz032,rows,orders,0.1,6,mut_no_mask,0,1,0,0,
32,fz032,rows,orders,0.1,6,mut_drop_tenant,0,0,188,188,
32,fz032,rows,orders,0.1,6,mut_drop_purpose,0,0,50,50,
32,fz032,rows,orders,0.1,6,mut_drop_clearance,0,1,0,0,
32,fz032,rows,orders,0.1,6,mut_drop_region,0,1,0,0,
32,fz032,rows,orders,0.1,6,mut_drop_cross_guard,0,0,26,26,
32,fz032,rows,orders,0.1,6,mut_drop_acl,0,1,0,0,
32,fz032,rows,orders,0.1,6,mut_no_group_guard,0,1,0,0,
33,fz033,rows,products,0.25,2,post_join_filter,1,1,0,0,
33,fz033,rows,products,0.25,2,view_barrier,1,1,0,0,
33,fz033,rows,products,0.25,2,predicate_injection,1,1,0,0,
33,fz033,rows,products,0.25,2,pcqv_forced,1,1,0,0,
33,fz033,rows,products,0.25,2,pcqv,1,1,0,0,
33,fz033,rows,products,0.25,2,oracle_order,1,1,0,0,
33,fz033,rows,products,0.25,2,unsafe_late_aggregate,0,1,0,0,
33,fz033,rows,products,0.25,2,mut_no_mask,0,1,0,0,
33,fz033,rows,products,0.25,2,mut_drop_tenant,0,0,166,153,
33,fz033,rows,products,0.25,2,mut_drop_purpose,0,1,0,0,
33,fz033,rows,products,0.25,2,mut_drop_clearance,0,1,0,0,
33,fz033,rows,products,0.25,2,mut_drop_region,0,1,0,0,
33,fz033,rows,products,0.25,2,mut_drop_cross_guard,0,1,0,0,
33,fz033,rows,products,0.25,2,mut_drop_acl,0,1,0,0,
33,fz033,rows,products,0.25,2,mut_no_group_guard,0,1,0,0,
34,fz034,aggregate,products+lineitem,0.025,1,post_join_filter,1,1,0,0,
34,fz034,aggregate,products+lineitem,0.025,1,view_barrier,1,1,0,0,
34,fz034,aggregate,products+lineitem,0.025,1,predicate_injection,1,1,0,0,
34,fz034,aggregate,products+lineitem,0.025,1,pcqv_forced,1,1,0,0,
34,fz034,aggregate,products+lineitem,0.025,1,pcqv,1,1,0,0,
34,fz034,aggregate,products+lineitem,0.025,1,oracle_order,1,1,0,0,
34,fz034,aggregate,products+lineitem,0.025,1,unsafe_late_aggregate,0,0,13,9,
34,fz034,aggregate,products+lineitem,0.025,1,mut_no_mask,0,1,0,0,
34,fz034,aggregate,products+lineitem,0.025,1,mut_drop_tenant,0,0,13,9,
34,fz034,aggregate,products+lineitem,0.025,1,mut_drop_purpose,0,1,0,0,
34,fz034,aggregate,products+lineitem,0.025,1,mut_drop_clearance,0,1,0,0,
34,fz034,aggregate,products+lineitem,0.025,1,mut_drop_region,0,1,0,0,
34,fz034,aggregate,products+lineitem,0.025,1,mut_drop_cross_guard,0,1,0,0,
34,fz034,aggregate,products+lineitem,0.025,1,mut_drop_acl,0,1,0,0,
34,fz034,aggregate,products+lineitem,0.025,1,mut_no_group_guard,0,1,0,0,
35,fz035,aggregate,tickets+customers,0.05,4,post_join_filter,1,1,0,0,
35,fz035,aggregate,tickets+customers,0.05,4,view_barrier,1,1,0,0,
35,fz035,aggregate,tickets+customers,0.05,4,predicate_injection,1,1,0,0,
35,fz035,aggregate,tickets+customers,0.05,4,pcqv_forced,1,1,0,0,
35,fz035,aggregate,tickets+customers,0.05,4,pcqv,1,1,0,0,
35,fz035,aggregate,tickets+customers,0.05,4,oracle_order,1,1,0,0,
35,fz035,aggregate,tickets+customers,0.05,4,unsafe_late_aggregate,0,0,17,15,
35,fz035,aggregate,tickets+customers,0.05,4,mut_no_mask,0,1,0,0,
35,fz035,aggregate,tickets+customers,0.05,4,mut_drop_tenant,0,0,12,10,
35,fz035,aggregate,tickets+customers,0.05,4,mut_drop_purpose,0,0,3,2,
35,fz035,aggregate,tickets+customers,0.05,4,mut_drop_clearance,0,1,0,0,
35,fz035,aggregate,tickets+customers,0.05,4,mut_drop_region,0,0,5,5,
35,fz035,aggregate,tickets+customers,0.05,4,mut_drop_cross_guard,0,1,0,0,
35,fz035,aggregate,tickets+customers,0.05,4,mut_drop_acl,0,1,0,0,
35,fz035,aggregate,tickets+customers,0.05,4,mut_no_group_guard,0,1,0,0,
36,fz036,aggregate,products+lineitem,0.05,5,post_join_filter,1,1,0,0,
36,fz036,aggregate,products+lineitem,0.05,5,view_barrier,1,1,0,0,
36,fz036,aggregate,products+lineitem,0.05,5,predicate_injection,1,1,0,0,
36,fz036,aggregate,products+lineitem,0.05,5,pcqv_forced,1,1,0,0,
36,fz036,aggregate,products+lineitem,0.05,5,pcqv,1,1,0,0,
36,fz036,aggregate,products+lineitem,0.05,5,oracle_order,1,1,0,0,
36,fz036,aggregate,products+lineitem,0.05,5,unsafe_late_aggregate,0,0,12,9,
36,fz036,aggregate,products+lineitem,0.05,5,mut_no_mask,0,1,0,0,
36,fz036,aggregate,products+lineitem,0.05,5,mut_drop_tenant,0,0,12,9,
36,fz036,aggregate,products+lineitem,0.05,5,mut_drop_purpose,0,1,0,0,
36,fz036,aggregate,products+lineitem,0.05,5,mut_drop_clearance,0,0,7,6,
36,fz036,aggregate,products+lineitem,0.05,5,mut_drop_region,0,1,0,0,
36,fz036,aggregate,products+lineitem,0.05,5,mut_drop_cross_guard,0,0,6,3,
36,fz036,aggregate,products+lineitem,0.05,5,mut_drop_acl,0,1,0,0,
36,fz036,aggregate,products+lineitem,0.05,5,mut_no_group_guard,0,1,0,0,
37,fz037,rows,customers+orders+tickets,0.1,2,post_join_filter,1,1,0,0,
37,fz037,rows,customers+orders+tickets,0.1,2,view_barrier,1,1,0,0,
37,fz037,rows,customers+orders+tickets,0.1,2,predicate_injection,1,1,0,0,
37,fz037,rows,customers+orders+tickets,0.1,2,pcqv_forced,1,1,0,0,
37,fz037,rows,customers+orders+tickets,0.1,2,pcqv,1,1,0,0,
37,fz037,rows,customers+orders+tickets,0.1,2,oracle_order,1,1,0,0,
37,fz037,rows,customers+orders+tickets,0.1,2,unsafe_late_aggregate,0,1,0,0,
37,fz037,rows,customers+orders+tickets,0.1,2,mut_no_mask,0,0,104,52,
37,fz037,rows,customers+orders+tickets,0.1,2,mut_drop_tenant,0,0,224,186,
37,fz037,rows,customers+orders+tickets,0.1,2,mut_drop_purpose,0,1,0,0,
37,fz037,rows,customers+orders+tickets,0.1,2,mut_drop_clearance,0,1,0,0,
37,fz037,rows,customers+orders+tickets,0.1,2,mut_drop_region,0,1,0,0,
37,fz037,rows,customers+orders+tickets,0.1,2,mut_drop_cross_guard,0,1,0,0,
37,fz037,rows,customers+orders+tickets,0.1,2,mut_drop_acl,0,1,0,0,
37,fz037,rows,customers+orders+tickets,0.1,2,mut_no_group_guard,0,1,0,0,
38,fz038,rows,orders,0.5,1,post_join_filter,1,1,0,0,
38,fz038,rows,orders,0.5,1,view_barrier,1,1,0,0,
38,fz038,rows,orders,0.5,1,predicate_injection,1,1,0,0,
38,fz038,rows,orders,0.5,1,pcqv_forced,1,1,0,0,
38,fz038,rows,orders,0.5,1,pcqv,1,1,0,0,
38,fz038,rows,orders,0.5,1,oracle_order,1,1,0,0,
38,fz038,rows,orders,0.5,1,unsafe_late_aggregate,0,1,0,0,
38,fz038,rows,orders,0.5,1,mut_no_mask,0,1,0,0,
38,fz038,rows,orders,0.5,1,mut_drop_tenant,0,0,212,106,
38,fz038,rows,orders,0.5,1,mut_drop_purpose,0,1,0,0,
38,fz038,rows,orders,0.5,1,mut_drop_clearance,0,1,0,0,
38,fz038,rows,orders,0.5,1,mut_drop_region,0,1,0,0,
38,fz038,rows,orders,0.5,1,mut_drop_cross_guard,0,1,0,0,
38,fz038,rows,orders,0.5,1,mut_drop_acl,0,1,0,0,
38,fz038,rows,orders,0.5,1,mut_no_group_guard,0,1,0,0,
39,fz039,rows,customers+tickets+orders,0.25,4,post_join_filter,1,1,0,0,
39,fz039,rows,customers+tickets+orders,0.25,4,view_barrier,1,1,0,0,
39,fz039,rows,customers+tickets+orders,0.25,4,predicate_injection,1,1,0,0,
39,fz039,rows,customers+tickets+orders,0.25,4,pcqv_forced,1,1,0,0,
39,fz039,rows,customers+tickets+orders,0.25,4,pcqv,1,1,0,0,
39,fz039,rows,customers+tickets+orders,0.25,4,oracle_order,1,1,0,0,
39,fz039,rows,customers+tickets+orders,0.25,4,unsafe_late_aggregate,0,1,0,0,
39,fz039,rows,customers+tickets+orders,0.25,4,mut_no_mask,0,0,330,165,
39,fz039,rows,customers+tickets+orders,0.25,4,mut_drop_tenant,0,0,293,164,
39,fz039,rows,customers+tickets+orders,0.25,4,mut_drop_purpose,0,0,303,169,
39,fz039,rows,customers+tickets+orders,0.25,4,mut_drop_clearance,0,0,15,15,
39,fz039,rows,customers+tickets+orders,0.25,4,mut_drop_region,0,1,0,0,
39,fz039,rows,customers+tickets+orders,0.25,4,mut_drop_cross_guard,0,1,0,0,
39,fz039,rows,customers+tickets+orders,0.25,4,mut_drop_acl,0,1,0,0,
39,fz039,rows,customers+tickets+orders,0.25,4,mut_no_group_guard,0,1,0,0,
40,fz040,aggregate,lineitem+orders+customers,0.1,4,post_join_filter,1,1,0,0,
40,fz040,aggregate,lineitem+orders+customers,0.1,4,view_barrier,1,1,0,0,
40,fz040,aggregate,lineitem+orders+customers,0.1,4,predicate_injection,1,1,0,0,
40,fz040,aggregate,lineitem+orders+customers,0.1,4,pcqv_forced,1,1,0,0,
40,fz040,aggregate,lineitem+orders+customers,0.1,4,pcqv,1,1,0,0,
40,fz040,aggregate,lineitem+orders+customers,0.1,4,oracle_order,1,1,0,0,
40,fz040,aggregate,lineitem+orders+customers,0.1,4,unsafe_late_aggregate,0,0,20,15,
40,fz040,aggregate,lineitem+orders+customers,0.1,4,mut_no_mask,0,1,0,0,
40,fz040,aggregate,lineitem+orders+customers,0.1,4,mut_drop_tenant,0,0,20,15,
40,fz040,aggregate,lineitem+orders+customers,0.1,4,mut_drop_purpose,0,0,16,11,
40,fz040,aggregate,lineitem+orders+customers,0.1,4,mut_drop_clearance,0,1,0,0,
40,fz040,aggregate,lineitem+orders+customers,0.1,4,mut_drop_region,0,1,0,0,
40,fz040,aggregate,lineitem+orders+customers,0.1,4,mut_drop_cross_guard,0,1,0,0,
40,fz040,aggregate,lineitem+orders+customers,0.1,4,mut_drop_acl,0,1,0,0,
40,fz040,aggregate,lineitem+orders+customers,0.1,4,mut_no_group_guard,0,1,0,0,
