seed,case,query,kind,tables,selectivity,complexity,method,declared_safe,equivalent,symmetric_difference_count,policy_violation_count,error
202,28,fz028,rows,orders,0.025,3,unsafe_late_aggregate,0,1,0,0,
202,28,fz028,rows,orders,0.025,3,mut_no_mask,0,1,0,0,
202,28,fz028,rows,orders,0.025,3,mut_drop_tenant,0,0,214,195,
202,28,fz028,rows,orders,0.025,3,mut_drop_purpose,0,0,58,58,
202,28,fz028,rows,orders,0.025,3,mut_drop_clearance,0,1,0,0,
202,28,fz028,rows,orders,0.025,3,mut_drop_region,0,1,0,0,
202,28,fz028,rows,orders,0.025,3,mut_drop_cross_guard,0,1,0,0,
202,28,fz028,rows,orders,0.025,3,mut_drop_acl,0,1,0,0,
202,28,fz028,rows,orders,0.025,3,mut_no_group_guard,0,1,0,0,
202,29,fz029,rows,tickets+customers+orders,0.5,5,post_join_filter,1,1,0,0,
202,29,fz029,rows,tickets+customers+orders,0.5,5,view_barrier,1,1,0,0,
202,29,fz029,rows,tickets+customers+orders,0.5,5,predicate_injection,1,1,0,0,
202,29,fz029,rows,tickets+customers+orders,0.5,5,pcqv_forced,1,1,0,0,
202,29,fz029,rows,tickets+customers+orders,0.5,5,pcqv,1,1,0,0,
202,29,fz029,rows,tickets+customers+orders,0.5,5,oracle_order,1,1,0,0,
202,29,fz029,rows,tickets+customers+orders,0.5,5,unsafe_late_aggregate,0,1,0,0,
202,29,fz029,rows,tickets+customers+orders,0.5,5,mut_no_mask,0,0,146,73,
202,29,fz029,rows,tickets+customers+orders,0.5,5,mut_drop_tenant,0,0,165,92,
202,29,fz029,rows,tickets+customers+orders,0.5,5,mut_drop_purpose,0,0,291,155,
202,29,fz029,rows,tickets+customers+orders,0.5,5,mut_drop_clearance,0,0,8,8,
202,29,fz029,rows,tickets+customers+orders,0.5,5,mut_drop_region,0,1,0,0,
202,29,fz029,rows,tickets+customers+orders,0.5,5,mut_drop_cross_guard,0,1,0,0,
202,29,fz029,rows,tickets+customers+orders,0.5,5,mut_drop_acl,0,1,0,0,
202,29,fz029,rows,tickets+customers+orders,0.5,5,mut_no_group_guard,0,1,0,0,
202,30,fz030,rows,orders,0.025,4,post_join_filter,1,1,0,0,
202,30,fz030,rows,orders,0.025,4,view_barrier,1,1,0,0,
202,30,fz030,rows,orders,0.025,4,predicate_injection,1,1,0,0,
202,30,fz030,rows,orders,0.025,4,pcqv_forced,1,1,0,0,
202,30,fz030,rows,orders,0.025,4,pcqv,1,1,0,0,
202,30,fz030,rows,orders,0.025,4,oracle_order,1,1,0,0,
202,30,fz030,rows,orders,0.025,4,unsafe_late_aggregate,0,1,0,0,
202,30,fz030,rows,orders,0.025,4,mut_no_mask,0,1,0,0,
202,30,fz030,rows,orders,0.025,4,mut_drop_tenant,0,0,119,119,
202,30,fz030,rows,orders,0.025,4,mut_drop_purpose,0,1,0,0,
202,30,fz030,rows,orders,0.025,4,mut_drop_clearance,0,1,0,0,
202,30,fz030,rows,orders,0.025,4,mut_drop_region,0,1,0,0,
202,30,fz030,rows,orders,0.025,4,mut_drop_cross_guard,0,0,22,22,
202,30,fz030,rows,orders,0.025,4,mut_drop_acl,0,1,0,0,
202,30,fz030,rows,orders,0.025,4,mut_no_group_guard,0,1,0,0,
202,31,fz031,rows,products+lineitem+orders,0.25,5,post_join_filter,1,1,0,0,
202,31,fz031,rows,products+lineitem+orders,0.25,5,view_barrier,1,1,0,0,
202,31,fz031,rows,products+lineitem+orders,0.25,5,predicate_injection,1,1,0,0,
202,31,fz031,rows,products+lineitem+orders,0.25,5,pcqv_forced,1,1,0,0,
202,31,fz031,rows,products+lineitem+orders,0.25,5,pcqv,1,1,0,0,
202,31,fz031,rows,products+lineitem+orders,0.25,5,oracle_order,1,1,0,0,
202,31,fz031,rows,products+lineitem+orders,0.25,5,unsafe_late_aggregate,0,1,0,0,
202,31,fz031,rows,products+lineitem+orders,0.25,5,mut_no_mask,0,1,0,0,
202,31,fz031,rows,products+lineitem+orders,0.25,5,mut_drop_tenant,0,0,161,155,
202,31,fz031,rows,products+lineitem+orders,0.25,5,mut_drop_purpose,0,0,185,167,
202,31,fz031,rows,products+lineitem+orders,0.25,5,mut_drop_clearance,0,0,37,37,
202,31,fz031,rows,products+lineitem+orders,0.25,5,mut_drop_region,0,1,0,0,
202,31,fz031,rows,products+lineitem+orders,0.25,5,mut_drop_cross_guard,0,0,77,77,
202,31,fz031,rows,products+lineitem+orders,0.25,5,mut_drop_acl,0,1,0,0,
202,31,fz031,rows,products+lineitem+orders,0.25,5,mut_no_group_guard,0,1,0,0,
202,32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,post_join_filter,1,1,0,0,
202,32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,view_barrier,1,1,0,0,
202,32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,predicate_injection,1,1,0,0,
202,32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,pcqv_forced,1,1,0,0,
202,32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,pcqv,1,1,0,0,
202,32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,oracle_order,1,1,0,0,
202,32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,unsafe_late_aggregate,0,0,46,25,
202,32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,mut_no_mask,0,1,0,0,
202,32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,mut_drop_tenant,0,0,45,24,
202,32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,mut_drop_purpose,0,0,46,25,
202,32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,mut_drop_clearance,0,0,10,5,
202,32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,mut_drop_region,0,0,43,22,
202,32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,mut_drop_cross_guard,0,1,0,0,
202,32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,mut_drop_acl,0,1,0,0,
202,32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,mut_no_group_guard,0,1,0,0,
202,33,fz033,rows,products,0.25,6,post_join_filter,1,1,0,0,
202,33,fz033,rows,products,0.25,6,view_barrier,1,1,0,0,
202,33,fz033,rows,products,0.25,6,predicate_injection,1,1,0,0,
202,33,fz033,rows,products,0.25,6,pcqv_forced,1,1,0,0,
202,33,fz033,rows,products,0.25,6,pcqv,1,1,0,0,
202,33,fz033,rows,products,0.25,6,oracle_order,1,1,0,0,
202,33,fz033,rows,products,0.25,6,unsafe_late_aggregate,0,1,0,0,
202,33,fz033,rows,products,0.25,6,mut_no_mask,0,1,0,0,
202,33,fz033,rows,products,0.25,6,mut_drop_tenant,0,0,114,114,
202,33,fz033,rows,products,0.25,6,mut_drop_purpose,0,1,0,0,
202,33,fz033,rows,products,0.25,6,mut_drop_clearance,0,0,26,26,
202,33,fz033,rows,products,0.25,6,mut_drop_region,0,1,0,0,
202,33,fz033,rows,products,0.25,6,mut_drop_cross_guard,0,1,0,0,
202,33,fz033,rows,products,0.25,6,mut_drop_acl,0,1,0,0,
202,33,fz033,rows,products,0.25,6,mut_no_group_guard,0,1,0,0,
202,34,fz034,rows,customers,0.025,6,post_join_filter,1,1,0,0,
202,34,fz034,rows,customers,0.025,6,view_barrier,1,1,0,0,
202,34,fz034,rows,customers,0.025,6,predicate_injection,1,1,0,0,
202,34,fz034,rows,customers,0.025,6,pcqv_forced,1,1,0,0,
202,34,fz034,rows,customers,0.025,6,pcqv,1,1,0,0,
202,34,fz034,rows,customers,0.025,6,oracle_order,1,1,0,0,
202,34,fz034,rows,customers,0.025,6,unsafe_late_aggregate,0,1,0,0,
202,34,fz034,rows,customers,0.025,6,mut_no_mask,0,1,0,0,
202,34,fz034,rows,customers,0.025,6,mut_drop_tenant,0,0,200,200,
202,34,fz034,rows,customers,0.025,6,mut_drop_purpose,0,1,0,0,
202,34,fz034,rows,customers,0.025,6,mut_drop_clearance,0,1,0,0,
202,34,fz034,rows,customers,0.025,6,mut_drop_region,0,1,0,0,
202,34,fz034,rows,customers,0.025,6,mut_drop_cross_guard,0,1,0,0,
202,34,fz034,rows,customers,0.025,6,mut_drop_acl,0,0,30,30,
202,34,fz034,rows,customers,0.025,6,mut_no_group_guard,0,1,0,0,
202,35,fz035,rows,lineitem+orders+customers,0.25,4,post_join_filter,1,1,0,0,
202,35,fz035,rows,lineitem+orders+customers,0.25,4,view_barrier,1,1,0,0,
202,35,fz035,rows,lineitem+orders+customers,0.25,4,predicate_injection,1,1,0,0,
202,35,fz035,rows,lineitem+orders+customers,0.25,4,pcqv_forced,1,1,0,0,
202,35,fz035,rows,lineitem+orders+customers,0.25,4,pcqv,1,1,0,0,
202,35,fz035,rows,lineitem+orders+customers,0.25,4,oracle_order,1,1,0,0,
202,35,fz035,rows,lineitem+orders+customers,0.25,4,unsafe_late_aggregate,0,1,0,0,
202,35,fz035,rows,lineitem+orders+customers,0.25,4,mut_no_mask,0,0,250,125,
202,35,fz035,rows,lineitem+orders+customers,0.25,4,mut_drop_tenant,0,0,205,140,
202,35,fz035,rows,lineitem+orders+customers,0.25,4,mut_drop_purpose,0,0,223,149,
202,35,fz035,rows,lineitem+orders+customers,0.25,4,mut_drop_clearance,0,1,0,0,
202,35,fz035,rows,lineitem+orders+customers,0.25,4,mut_drop_region,0,1,0,0,
202,35,fz035,rows,lineitem+orders+customers,0.25,4,mut_drop_cross_guard,0,1,0,0,
202,35,fz035,rows,lineitem+orders+customers,0.25,4,mut_drop_acl,0,1,0,0,
202,35,fz035,rows,lineitem+orders+customers,0.25,4,mut_no_group_guard,0,1,0,0,
202,36,fz036,aggregate,tickets+customers+orders,0.025,6,post_join_filter,1,1,0,0,
202,36,fz036,aggregate,tickets+customers+orders,0.025,6,view_barrier,1,1,0,0,
202,36,fz036,aggregate,tickets+customers+orders,0.025,6,predicate_injection,1,1,0,0,
202,36,fz036,aggregate,tickets+customers+orders,0.025,6,pcqv_forced,1,1,0,0,
202,36,fz036,aggregate,tickets+customers+orders,0.025,6,pcqv,1,1,0,0,
202,36,fz036,aggregate,tickets+customers+orders,0.025,6,oracle_order,1,1,0,0,
202,36,fz036,aggregate,tickets+customers+orders,0.025,6,unsafe_late_aggregate,0,0,15,15,
202,36,fz036,aggregate,tickets+customers+orders,0.025,6,mut_no_mask,0,1,0,0,
202,36,fz036,aggregate,tickets+customers+orders,0.025,6,mut_drop_tenant,0,0,5,5,
202,36,fz036,aggregate,tickets+customers+orders,0.025,6,mut_drop_purpose,0,1,0,0,
202,36,fz036,aggregate,tickets+customers+orders,0.025,6,mut_drop_clearance,0,1,0,0,
202,36,fz036,aggregate,tickets+customers+orders,0.025,6,mut_drop_region,0,1,0,0,
202,36,fz036,aggregate,tickets+customers+orders,0.025,6,mut_drop_cross_guard,0,1,0,0,
202,36,fz036,aggregate,tickets+customers+orders,0.025,6,mut_drop_acl,0,1,0,0,
202,36,fz036,aggregate,tickets+customers+orders,0.025,6,mut_no_group_guard,0,1,0,0,
202,37,fz037,aggregate,tickets+customers,0.25,1,post_join_filter,1,1,0,0,
202,37,fz037,aggregate,tickets+customers,0.25,1,view_barrier,1,1,0,0,
202,37,fz037,aggregate,tickets+customers,0.25,1,predicate_injection,1,1,0,0,
202,37,fz037,aggregate,tickets+customers,0.25,1,pcqv_forced,1,1,0,0,
202,37,fz037,aggregate,tickets+customers,0.25,1,pcqv,1,1,0,0,
202,37,fz037,aggregate,tickets+customers,0.25,1,oracle_order,1,1,0,0,
202,37,fz037,aggregate,tickets+customers,0.25,1,unsafe_late_aggregate,0,0,10,5,
202,37,fz037,aggregate,tickets+customers,0.25,1,mut_no_mask,0,1,0,0,
202,37,fz037,aggregate,tickets+customers,0.25,1,mut_drop_tenant,0,0,10,5,
202,37,fz037,aggregate,tickets+customers,0.25,1,mut_drop_purpose,0,1,0,0,
202,37,fz037,aggregate,tickets+customers,0.25,1,mut_drop_clearance,0,1,0,0,
202,37,fz037,aggregate,tickets+customers,0.25,1,mut_drop_region,0,1,0,0,
202,37,fz037,aggregate,tickets+customers,0.25,1,mut_drop_cross_guard,0,1,0,0,
202,37,fz037,aggregate,tickets+customers,0.25,1,mut_drop_acl,0,1,0,0,
202,37,fz037,aggregate,tickets+customers,0.25,1,mut_no_group_guard,0,1,0,0,
202,38,fz038,aggregate,customers+tickets+orders,0.25,2,post_join_filter,1,1,0,0,
202,38,fz038,aggregate,customers+tickets+orders,0.25,2,view_barrier,1,1,0,0,
202,38,fz038,aggregate,customers+tickets+orders,0.25,2,predicate_injection,1,1,0,0,
202,38,fz038,aggregate,customers+tickets+orders,0.25,2,pcqv_forced,1,1,0,0,
202,38,fz038,aggregate,customers+tickets+orders,0.25,2,pcqv,1,1,0,0,
202,38,fz038,aggregate,customers+tickets+orders,0.25,2,oracle_order,1,1,0,0,
202,38,fz038,aggregate,customers+tickets+orders,0.25,2,unsafe_late_aggregate,0,0,10,5,
202,38,fz038,aggregate,customers+tickets+orders,0.25,2,mut_no_mask,0,1,0,0,
202,38,fz038,aggregate,customers+tickets+orders,0.25,2,mut_drop_tenant,0,0,10,5,
202,38,fz038,aggregate,customers+tickets+orders,0.25,2,mut_drop_purpose,0,1,0,0,
202,38,fz038,aggregate,customers+tickets+orders,0.25,2,mut_drop_clearance,0,0,4,2,
202,38,fz038,aggregate,customers+tickets+orders,0.25,2,mut_drop_region,0,0,10,5,
202,38,fz038,aggregate,customers+tickets+orders,0.25,2,mut_drop_cross_guard,0,1,0,0,
202,38,fz038,aggregate,customers+tickets+orders,0.25,2,mut_drop_acl,0,1,0,0,
202,38,fz038,aggregate,customers+tickets+orders,0.25,2,mut_no_group_guard,0,1,0,0,
202,39,fz039,rows,customers+tickets,0.025,1,post_join_filter,1,1,0,0,
202,39,fz039,rows,customers+tickets,0.025,1,view_barrier,1,1,0,0,
202,39,fz039,rows,customers+tickets,0.025,1,predicate_injection,1,1,0,0,
202,39,fz039,rows,customers+tickets,0.025,1,pcqv_forced,1,1,0,0,
202,39,fz039,rows,customers+tickets,0.025,1,pcqv,1,1,0,0,
202,39,fz039,rows,customers+tickets,0.025,1,oracle_order,1,1,0,0,
202,39,fz039,rows,customers+tickets,0.025,1,unsafe_late_aggregate,0,1,0,0,
202,39,fz039,rows,customers+tickets,0.025,1,mut_no_mask,0,0,20,10,
202,39,fz039,rows,customers+tickets,0.025,1,mut_drop_tenant,0,0,238,198,
202,39,fz039,rows,customers+tickets,0.025,1,mut_drop_purpose,0,1,0,0,
202,39,fz039,rows,customers+tickets,0.025,1,mut_drop_clearance,0,1,0,0,
202,39,fz039,rows,customers+tickets,0.025,1,mut_drop_region,0,1,0,0,
202,39,fz039,rows,customers+tickets,0.025,1,mut_drop_cross_guard,0,1,0,0,
202,39,fz039,rows,customers+tickets,0.025,1,mut_drop_acl,0,1,0,0,
202,39,fz039,rows,customers+tickets,0.025,1,mut_no_group_guard,0,1,0,0,
202,40,fz040,rows,lineitem+orders,0.05,5,post_join_filter,1,1,0,0,
202,40,fz040,rows,lineitem+orders,0.05,5,view_barrier,1,1,0,0,
202,40,fz040,rows,lineitem+orders,0.05,5,predicate_injection,1,1,0,0,
202,40,fz040,rows,lineitem+orders,0.05,5,pcqv_forced,1,1,0,0,
202,40,fz040,rows,lineitem+orders,0.05,5,pcqv,1,1,0,0,
202,40,fz040,rows,lineitem+orders,0.05,5,oracle_order,1,1,0,0,
202,40,fz040,rows,lineitem+orders,0.05,5,unsafe_late_aggregate,0,1,0,0,
202,40,fz040,rows,lineitem+orders,0.05,5,mut_no_mask,0,1,0,0,
202,40,fz040,rows,lineitem+orders,0.05,5,mut_drop_tenant,0,0,201,198,
202,40,fz040,rows,lineitem+orders,0.05,5,mut_drop_purpose,0,0,27,27,
202,40,fz040,rows,lineitem+orders,0.05,5,mut_drop_clearance,0,1,0,0,
202,40,fz040,rows,lineitem+orders,0.05,5,mut_drop_region,0,1,0,0,
202,40,fz040,rows,lineitem+orders,0.05,5,mut_drop_cross_guard,0,0,110,110,
202,40,fz040,rows,lineitem+orders,0.05,5,mut_drop_acl,0,1,0,0,
202,40,fz040,rows,lineitem+orders,0.05,5,mut_no_group_guard,0,1,0,0,
303,1,fz001,aggregate,customers+orders,0.5,5,post_join_filter,1,1,0,0,
303,1,fz001,aggregate,customers+orders,0.5,5,view_barrier,1,1,0,0,
303,1,fz001,aggregate,customers+orders,0.5,5,predicate_injection,1,1,0,0,
303,1,fz001,aggregate,customers+orders,0.5,5,pcqv_forced,1,1,0,0,
303,1,fz001,aggregate,customers+orders,0.5,5,pcqv,1,1,0,0,
303,1,fz001,aggregate,customers+orders,0.5,5,oracle_order,1,1,0,0,
303,1,fz001,aggregate,customers+orders,0.5,5,unsafe_late_aggregate,0,0,6,3,
303,1,fz001,aggregate,customers+orders,0.5,5,mut_no_mask,0,1,0,0,
303,1,fz001,aggregate,customers+orders,0.5,5,mut_drop_tenant,0,0,6,3,
303,1,fz001,aggregate,customers+orders,0.5,5,mut_drop_purpose,0,0,6,3,
303,1,fz001,aggregate,customers+orders,0.5,5,mut_drop_clearance,0,0,6,3,
303,1,fz001,aggregate,customers+orders,0.5,5,mut_drop_region,0,1,0,0,
303,1,fz001,aggregate,customers+orders,0.5,5,mut_drop_cross_guard,0,0,4,2,
303,1,fz001,aggregate,customers+orders,0.5,5,mut_drop_acl,0,1,0,0,
303,1,fz001,aggregate,customers+orders,0.5,5,mut_no_group_guard,0,1,0,0,
303,2,fz002,rows,customers,0.025,5,post_join_filter,1,1,0,0,
303,2,fz002,rows,customers,0.025,5,view_barrier,1,1,0,0,
303,2,fz002,rows,customers,0.025,5,predicate_injection,1,1,0,0,
303,2,fz002,rows,customers,0.025,5,pcqv_forced,1,1,0,0,
303,2,fz002,rows,customers,0.025,5,pcqv,1,1,0,0,
303,2,fz002,rows,customers,0.025,5,oracle_order,1,1,0,0,
303,2,fz002,rows,customers,0.025,5,unsafe_late_aggregate,0,1,0,0,
303,2,fz002,rows,customers,0.025,5,mut_no_mask,0,1,0,0,
303,2,fz002,rows,customers,0.025,5,mut_drop_tenant,0,0,154,154,
303,2,fz002,rows,customers,0.025,5,mut_drop_purpose,0,1,0,0,
303,2,fz002,rows,customers,0.025,5,mut_drop_clearance,0,1,0,0,
303,2,fz002,rows,customers,0.025,5,mut_drop_region,0,1,0,0,
303,2,fz002,rows,customers,0.025,5,mut_drop_cross_guard,0,1,0,0,
303,2,fz002,rows,customers,0.025,5,mut_drop_acl,0,0,7,7,
303,2,fz002,rows,customers,0.025,5,mut_no_group_guard,0,1,0,0,
303,3,fz003,aggregate,products+lineitem,0.5,6,post_join_filter,1,1,0,0,
303,3,fz003,aggregate,products+lineitem,0.5,6,view_barrier,1,1,0,0,
303,3,fz003,aggregate,products+lineitem,0.5,6,predicate_injection,1,1,0,0,
303,3,fz003,aggregate,products+lineitem,0.5,6,pcqv_forced,1,1,0,0,
303,3,fz003,aggregate,products+lineitem,0.5,6,pcqv,1,1,0,0,
303,3,fz003,aggregate,products+lineitem,0.5,6,oracle_order,1,1,0,0,
303,3,fz003,aggregate,products+lineitem,0.5,6,unsafe_late_aggregate,0,0,89,52,
303,3,fz003,aggregate,products+lineitem,0.5,6,mut_no_mask,0,1,0,0,
303,3,fz003,aggregate,products+lineitem,0.5,6,mut_drop_tenant,0,0,73,40,
303,3,fz003,aggregate,products+lineitem,0.5,6,mut_drop_purpose,0,1,0,0,
303,3,fz003,aggregate,products+lineitem,0.5,6,mut_drop_clearance,0,0,5,5,
303,3,fz003,aggregate,products+lineitem,0.5,6,mut_drop_region,0,1,0,0,
303,3,fz003,aggregate,products+lineitem,0.5,6,mut_drop_cross_guard,0,0,74,37,
303,3,fz003,aggregate,products+lineitem,0.5,6,mut_drop_acl,0,1,0,0,
303,3,fz003,aggregate,products+lineitem,0.5,6,mut_no_group_guard,0,1,0,0,
303,4,fz004,aggregate,tickets+customers+orders,0.05,4,post_join_filter,1,1,0,0,
303,4,fz004,aggregate,tickets+customers+orders,0.05,4,view_barrier,1,1,0,0,
303,4,fz004,aggregate,tickets+customers+orders,0.05,4,predicate_injection,1,1,0,0,
303,4,fz004,aggregate,tickets+customers+orders,0.05,4,pcqv_forced,1,1,0,0,
303,4,fz004,aggregate,tickets+customers+orders,0.05,4,pcqv,1,1,0,0,
303,4,fz004,aggregate,tickets+customers+orders,0.05,4,oracle_order,1,1,0,0,
303,4,fz004,aggregate,tickets+customers+orders,0.05,4,unsafe_late_aggregate,0,0,6,4,
303,4,fz004,aggregate,tickets+customers+orders,0.05,4,mut_no_mask,0,1,0,0,
303,4,fz004,aggregate,tickets+customers+orders,0.05,4,mut_drop_tenant,0,0,6,4,
303,4,fz004,aggregate,tickets+customers+orders,0.05,4,mut_drop_purpose,0,0,4,2,
303,4,fz004,aggregate,tickets+customers+orders,0.05,4,mut_drop_clearance,0,1,0,0,
303,4,fz004,aggregate,tickets+customers+orders,0.05,4,mut_drop_region,0,1,0,0,
303,4,fz004,aggregate,tickets+customers+orders,0.05,4,mut_drop_cross_guard,0,1,0,0,
303,4,fz004,aggregate,tickets+customers+orders,0.05,4,mut_drop_acl,0,1,0,0,
303,4,fz004,aggregate,tickets+customers+orders,0.05,4,mut_no_group_guard,0,1,0,0,
303,5,fz005,aggregate,orders+customers+lineitem,0.05,6,post_join_filter,1,1,0,0,
303,5,fz005,aggregate,orders+customers+lineitem,0.05,6,view_barrier,1,1,0,0,
303,5,fz005,aggregate,orders+customers+lineitem,0.05,6,predicate_injection,1,1,0,0,
303,5,fz005,aggregate,orders+customers+lineitem,0.05,6,pcqv_forced,1,1,0,0,
303,5,fz005,aggregate,orders+customers+lineitem,0.05,6,pcqv,1,1,0,0,
303,5,fz005,aggregate,orders+customers+lineitem,0.05,6,oracle_order,1,1,0,0,
303,5,fz005,aggregate,orders+customers+lineitem,0.05,6,unsafe_late_aggregate,0,0,5,5,
303,5,fz005,aggregate,orders+customers+lineitem,0.05,6,mut_no_mask,0,1,0,0,
303,5,fz005,aggregate,orders+customers+lineitem,0.05,6,mut_drop_tenant,0,0,5,5,
303,5,fz005,aggregate,orders+customers+lineitem,0.05,6,mut_drop_purpose,0,0,3,3,
303,5,fz005,aggregate,orders+customers+lineitem,0.05,6,mut_drop_clearance,0,1,0,0,
303,5,fz005,aggregate,orders+customers+lineitem,0.05,6,mut_drop_region,0,1,0,0,
303,5,fz005,aggregate,orders+customers+lineitem,0.05,6,mut_drop_cross_guard,0,1,0,0,
303,5,fz005,aggregate,orders+customers+lineitem,0.05,6,mut_drop_acl,0,1,0,0,
303,5,fz005,aggregate,orders+customers+lineitem,0.05,6,mut_no_group_guard,0,0,1,1,
303,6,fz006,rows,customers,0.1,2,post_join_filter,1,1,0,0,
303,6,fz006,rows,customers,0.1,2,view_barrier,1,1,0,0,
303,6,fz006,rows,customers,0.1,2,predicate_injection,1,1,0,0,
303,6,fz006,rows,customers,0.1,2,pcqv_forced,1,1,0,0,
303,6,fz006,rows,customers,0.1,2,pcqv,1,1,0,0,
303,6,fz006,rows,customers,0.1,2,oracle_order,1,1,0,0,
303,6,fz006,rows,customers,0.1,2,unsafe_late_aggregate,0,1,0,0,
303,6,fz006,rows,customers,0.1,2,mut_no_mask,0,0,44,22,
303,6,fz006,rows,customers,0.1,2,mut_drop_tenant,0,0,202,190,
303,6,fz006,rows,customers,0.1,2,mut_drop_purpose,0,1,0,0,
303,6,fz006,rows,customers,0.1,2,mut_drop_clearance,0,0,3,3,
303,6,fz006,rows,customers,0.1,2,mut_drop_region,0,1,0,0,
303,6,fz006,rows,customers,0.1,2,mut_drop_cross_guard,0,1,0,0,
303,6,fz006,rows,customers,0.1,2,mut_drop_acl,0,1,0,0,
303,6,fz006,rows,customers,0.1,2,mut_no_group_guard,0,1,0,0,
303,7,fz007,aggregate,orders+customers+lineitem,0.1,1,post_join_filter,1,1,0,0,
303,7,fz007,aggregate,orders+customers+lineitem,0.1,1,view_barrier,1,1,0,0,
303,7,fz007,aggregate,orders+customers+lineitem,0.1,1,predicate_injection,1,1,0,0,
303,7,fz007,aggregate,orders+customers+lineitem,0.1,1,pcqv_forced,1,1,0,0,
303,7,fz007,aggregate,orders+customers+lineitem,0.1,1,pcqv,1,1,0,0,
303,7,fz007,aggregate,orders+customers+lineitem,0.1,1,oracle_order,1,1,0,0,
303,7,fz007,aggregate,orders+customers+lineitem,0.1,1,unsafe_late_aggregate,0,0,75,40,
303,7,fz007,aggregate,orders+customers+lineitem,0.1,1,mut_no_mask,0,1,0,0,
303,7,fz007,aggregate,orders+customers+lineitem,0.1,1,mut_drop_tenant,0,0,75,40,
303,7,fz007,aggregate,orders+customers+lineitem,0.1,1,mut_drop_purpose,0,1,0,0,
303,7,fz007,aggregate,orders+customers+lineitem,0.1,1,mut_drop_clearance,0,1,0,0,
303,7,fz007,aggregate,orders+customers+lineitem,0.1,1,mut_drop_region,0,1,0,0,
303,7,fz007,aggregate,orders+customers+lineitem,0.1,1,mut_drop_cross_guard,0,1,0,0,
303,7,fz007,aggregate,orders+customers+lineitem,0.1,1,mut_drop_acl,0,1,0,0,
303,7,fz007,aggregate,orders+customers+lineitem,0.1,1,mut_no_group_guard,0,1,0,0,
303,8,fz008,rows,products+lineitem+orders+customers,0.05,2,post_join_filter,1,1,0,0,
303,8,fz008,rows,products+lineitem+orders+customers,0.05,2,view_barrier,1,1,0,0,
303,8,fz008,rows,products+lineitem+orders+customers,0.05,2,predicate_injection,1,1,0,0,
303,8,fz008,rows,products+lineitem+orders+customers,0.05,2,pcqv_forced,1,1,0,0,
303,8,fz008,rows,products+lineitem+orders+customers,0.05,2,pcqv,1,1,0,0,
303,8,fz008,rows,products+lineitem+orders+customers,0.05,2,oracle_order,1,1,0,0,
303,8,fz008,rows,products+lineitem+orders+customers,0.05,2,unsafe_late_aggregate,0,1,0,0,
303,8,fz008,rows,products+lineitem+orders+customers,0.05,2,mut_no_mask,0,0,26,13,
303,8,fz008,rows,products+lineitem+orders+customers,0.05,2,mut_drop_tenant,0,0,228,198,
303,8,fz008,rows,products+lineitem+orders+customers,0.05,2,mut_drop_purpose,0,1,0,0,
303,8,fz008,rows,products+lineitem+orders+customers,0.05,2,mut_drop_clearance,0,1,0,0,
303,8,fz008,rows,products+lineitem+orders+customers,0.05,2,mut_drop_region,0,0,29,29,
303,8,fz008,rows,products+lineitem+orders+customers,0.05,2,mut_drop_cross_guard,0,1,0,0,
303,8,fz008,rows,products+lineitem+orders+customers,0.05,2,mut_drop_acl,0,1,0,0,
303,8,fz008,rows,products+lineitem+orders+customers,0.05,2,mut_no_group_guard,0,1,0,0,
303,9,fz009,aggregate,lineitem+orders+products,0.1,4,post_join_filter,1,1,0,0,
303,9,fz009,aggregate,lineitem+orders+products,0.1,4,view_barrier,1,1,0,0,
303,9,fz009,aggregate,lineitem+orders+products,0.1,4,predicate_injection,1,1,0,0,
303,9,fz009,aggregate,lineitem+orders+products,0.1,4,pcqv_forced,1,1,0,0,
303,9,fz009,aggregate,lineitem+orders+products,0.1,4,pcqv,1,1,0,0,
303,9,fz009,aggregate,lineitem+orders+products,0.1,4,oracle_order,1,1,0,0,
303,9,fz009,aggregate,lineitem+orders+products,0.1,4,unsafe_late_aggregate,0,0,9,6,
303,9,fz009,aggregate,lineitem+orders+products,0.1,4,mut_no_mask,0,1,0,0,
303,9,fz009,aggregate,lineitem+orders+products,0.1,4,mut_drop_tenant,0,0,6,3,
303,9,fz009,aggregate,lineitem+orders+products,0.1,4,mut_drop_purpose,0,0,6,3,
303,9,fz009,aggregate,lineitem+orders+products,0.1,4,mut_drop_clearance,0,0,3,3,
303,9,fz009,aggregate,lineitem+orders+products,0.1,4,mut_drop_region,0,1,0,0,
