case,query,kind,tables,selectivity,complexity,method,declared_safe,equivalent,symmetric_difference_count,policy_violation_count,error
23,fz023,rows,tickets+customers+orders,0.5,2,post_join_filter,1,1,0,0,
23,fz023,rows,tickets+customers+orders,0.5,2,view_barrier,1,1,0,0,
23,fz023,rows,tickets+customers+orders,0.5,2,predicate_injection,1,1,0,0,
23,fz023,rows,tickets+customers+orders,0.5,2,pcqv_forced,1,1,0,0,
23,fz023,rows,tickets+customers+orders,0.5,2,pcqv,1,1,0,0,
23,fz023,rows,tickets+customers+orders,0.5,2,oracle_order,1,1,0,0,
23,fz023,rows,tickets+customers+orders,0.5,2,unsafe_late_aggregate,0,1,0,0,
23,fz023,rows,tickets+customers+orders,0.5,2,mut_no_mask,0,0,132,66,
23,fz023,rows,tickets+customers+orders,0.5,2,mut_drop_tenant,0,0,148,74,
23,fz023,rows,tickets+customers+orders,0.5,2,mut_drop_purpose,0,1,0,0,
23,fz023,rows,tickets+customers+orders,0.5,2,mut_drop_clearance,0,0,36,18,
23,fz023,rows,tickets+customers+orders,0.5,2,mut_drop_region,0,0,98,49,
23,fz023,rows,tickets+customers+orders,0.5,2,mut_drop_cross_guard,0,1,0,0,
23,fz023,rows,tickets+customers+orders,0.5,2,mut_drop_acl,0,1,0,0,
23,fz023,rows,tickets+customers+orders,0.5,2,mut_no_group_guard,0,1,0,0,
24,fz024,rows,products,0.5,5,post_join_filter,1,1,0,0,
24,fz024,rows,products,0.5,5,view_barrier,1,1,0,0,
24,fz024,rows,products,0.5,5,predicate_injection,1,1,0,0,
24,fz024,rows,products,0.5,5,pcqv_forced,1,1,0,0,
24,fz024,rows,products,0.5,5,pcqv,1,1,0,0,
24,fz024,rows,products,0.5,5,oracle_order,1,1,0,0,
24,fz024,rows,products,0.5,5,unsafe_late_aggregate,0,1,0,0,
24,fz024,rows,products,0.5,5,mut_no_mask,0,1,0,0,
24,fz024,rows,products,0.5,5,mut_drop_tenant,0,0,59,59,
24,fz024,rows,products,0.5,5,mut_drop_purpose,0,1,0,0,
24,fz024,rows,products,0.5,5,mut_drop_clearance,0,1,0,0,
24,fz024,rows,products,0.5,5,mut_drop_region,0,1,0,0,
24,fz024,rows,products,0.5,5,mut_drop_cross_guard,0,1,0,0,
24,fz024,rows,products,0.5,5,mut_drop_acl,0,1,0,0,
24,fz024,rows,products,0.5,5,mut_no_group_guard,0,1,0,0,
25,fz025,aggregate,products+lineitem,0.1,4,post_join_filter,1,1,0,0,
25,fz025,aggregate,products+lineitem,0.1,4,view_barrier,1,1,0,0,
25,fz025,aggregate,products+lineitem,0.1,4,predicate_injection,1,1,0,0,
25,fz025,aggregate,products+lineitem,0.1,4,pcqv_forced,1,1,0,0,
25,fz025,aggregate,products+lineitem,0.1,4,pcqv,1,1,0,0,
25,fz025,aggregate,products+lineitem,0.1,4,oracle_order,1,1,0,0,
25,fz025,aggregate,products+lineitem,0.1,4,unsafe_late_aggregate,0,0,61,48,
25,fz025,aggregate,products+lineitem,0.1,4,mut_no_mask,0,1,0,0,
25,fz025,aggregate,products+lineitem,0.1,4,mut_drop_tenant,0,0,38,25,
25,fz025,aggregate,products+lineitem,0.1,4,mut_drop_purpose,0,1,0,0,
25,fz025,aggregate,products+lineitem,0.1,4,mut_drop_clearance,0,0,9,9,
25,fz025,aggregate,products+lineitem,0.1,4,mut_drop_region,0,1,0,0,
25,fz025,aggregate,products+lineitem,0.1,4,mut_drop_cross_guard,0,0,24,12,
25,fz025,aggregate,products+lineitem,0.1,4,mut_drop_acl,0,1,0,0,
25,fz025,aggregate,products+lineitem,0.1,4,mut_no_group_guard,0,1,0,0,
26,fz026,aggregate,customers+orders,0.025,5,post_join_filter,1,1,0,0,
26,fz026,aggregate,customers+orders,0.025,5,view_barrier,1,1,0,0,
26,fz026,aggregate,customers+orders,0.025,5,predicate_injection,1,1,0,0,
26,fz026,aggregate,customers+orders,0.025,5,pcqv_forced,1,1,0,0,
26,fz026,aggregate,customers+orders,0.025,5,pcqv,1,1,0,0,
26,fz026,aggregate,customers+orders,0.025,5,oracle_order,1,1,0,0,
26,fz026,aggregate,customers+orders,0.025,5,unsafe_late_aggregate,0,0,40,40,
26,fz026,aggregate,customers+orders,0.025,5,mut_no_mask,0,1,0,0,
26,fz026,aggregate,customers+orders,0.025,5,mut_drop_tenant,0,0,5,5,
26,fz026,aggregate,customers+orders,0.025,5,mut_drop_purpose,0,1,0,0,
26,fz026,aggregate,customers+orders,0.025,5,mut_drop_clearance,0,1,0,0,
26,fz026,aggregate,customers+orders,0.025,5,mut_drop_region,0,1,0,0,
26,fz026,aggregate,customers+orders,0.025,5,mut_drop_cross_guard,0,1,0,0,
26,fz026,aggregate,customers+orders,0.025,5,mut_drop_acl,0,1,0,0,
26,fz026,aggregate,customers+orders,0.025,5,mut_no_group_guard,0,1,0,0,
27,fz027,aggregate,products+lineitem,0.05,1,post_join_filter,1,1,0,0,
27,fz027,aggregate,products+lineitem,0.05,1,view_barrier,1,1,0,0,
27,fz027,aggregate,products+lineitem,0.05,1,predicate_injection,1,1,0,0,
27,fz027,aggregate,products+lineitem,0.05,1,pcqv_forced,1,1,0,0,
27,fz027,aggregate,products+lineitem,0.05,1,pcqv,1,1,0,0,
27,fz027,aggregate,products+lineitem,0.05,1,oracle_order,1,1,0,0,
27,fz027,aggregate,products+lineitem,0.05,1,unsafe_late_aggregate,0,0,29,19,
27,fz027,aggregate,products+lineitem,0.05,1,mut_no_mask,0,1,0,0,
27,fz027,aggregate,products+lineitem,0.05,1,mut_drop_tenant,0,0,29,19,
27,fz027,aggregate,products+lineitem,0.05,1,mut_drop_purpose,0,1,0,0,
27,fz027,aggregate,products+lineitem,0.05,1,mut_drop_clearance,0,1,0,0,
27,fz027,aggregate,products+lineitem,0.05,1,mut_drop_region,0,1,0,0,
27,fz027,aggregate,products+lineitem,0.05,1,mut_drop_cross_guard,0,1,0,0,
27,fz027,aggregate,products+lineitem,0.05,1,mut_drop_acl,0,1,0,0,
27,fz027,aggregate,products+lineitem,0.05,1,mut_no_group_guard,0,1,0,0,
28,fz028,rows,orders,0.025,3,post_join_filter,1,1,0,0,
28,fz028,rows,orders,0.025,3,view_barrier,1,1,0,0,
28,fz028,rows,orders,0.025,3,predicate_injection,1,1,0,0,
28,fz028,rows,orders,0.025,3,pcqv_forced,1,1,0,0,
28,fz028,rows,orders,0.025,3,pcqv,1,1,0,0,
28,fz028,rows,orders,0.025,3,oracle_order,1,1,0,0,
28,fz028,rows,orders,0.025,3,unsafe_late_aggregate,0,1,0,0,
28,fz028,rows,orders,0.025,3,mut_no_mask,0,1,0,0,
28,fz028,rows,orders,0.025,3,mut_drop_tenant,0,0,214,195,
28,fz028,rows,orders,0.025,3,mut_drop_purpose,0,0,58,58,
28,fz028,rows,orders,0.025,3,mut_drop_clearance,0,1,0,0,
28,fz028,rows,orders,0.025,3,mut_drop_region,0,1,0,0,
28,fz028,rows,orders,0.025,3,mut_drop_cross_guard,0,1,0,0,
28,fz028,rows,orders,0.025,3,mut_drop_acl,0,1,0,0,
28,fz028,rows,orders,0.025,3,mut_no_group_guard,0,1,0,0,
29,fz029,rows,tickets+customers+orders,0.5,5,post_join_filter,1,1,0,0,
29,fz029,rows,tickets+customers+orders,0.5,5,view_barrier,1,1,0,0,
29,fz029,rows,tickets+customers+orders,0.5,5,predicate_injection,1,1,0,0,
29,fz029,rows,tickets+customers+orders,0.5,5,pcqv_forced,1,1,0,0,
29,fz029,rows,tickets+customers+orders,0.5,5,pcqv,1,1,0,0,
29,fz029,rows,tickets+customers+orders,0.5,5,oracle_order,1,1,0,0,
29,fz029,rows,tickets+customers+orders,0.5,5,unsafe_late_aggregate,0,1,0,0,
29,fz029,rows,tickets+customers+orders,0.5,5,mut_no_mask,0,0,146,73,
29,fz029,rows,tickets+customers+orders,0.5,5,mut_drop_tenant,0,0,165,92,
29,fz029,rows,tickets+customers+orders,0.5,5,mut_drop_purpose,0,0,291,155,
29,fz029,rows,tickets+customers+orders,0.5,5,mut_drop_clearance,0,0,8,8,
29,fz029,rows,tickets+customers+orders,0.5,5,mut_drop_region,0,1,0,0,
29,fz029,rows,tickets+customers+orders,0.5,5,mut_drop_cross_guard,0,1,0,0,
29,fz029,rows,tickets+customers+orders,0.5,5,mut_drop_acl,0,1,0,0,
29,fz029,rows,tickets+customers+orders,0.5,5,mut_no_group_guard,0,1,0,0,
30,fz030,rows,orders,0.025,4,post_join_filter,1,1,0,0,
30,fz030,rows,orders,0.025,4,view_barrier,1,1,0,0,
30,fz030,rows,orders,0.025,4,predicate_injection,1,1,0,0,
30,fz030,rows,orders,0.025,4,pcqv_forced,1,1,0,0,
30,fz030,rows,orders,0.025,4,pcqv,1,1,0,0,
30,fz030,rows,orders,0.025,4,oracle_order,1,1,0,0,
30,fz030,rows,orders,0.025,4,unsafe_late_aggregate,0,1,0,0,
30,fz030,rows,orders,0.025,4,mut_no_mask,0,1,0,0,
30,fz030,rows,orders,0.025,4,mut_drop_tenant,0,0,119,119,
30,fz030,rows,orders,0.025,4,mut_drop_purpose,0,1,0,0,
30,fz030,rows,orders,0.025,4,mut_drop_clearance,0,1,0,0,
30,fz030,rows,orders,0.025,4,mut_drop_region,0,1,0,0,
30,fz030,rows,orders,0.025,4,mut_drop_cross_guard,0,0,22,22,
30,fz030,rows,orders,0.025,4,mut_drop_acl,0,1,0,0,
30,fz030,rows,orders,0.025,4,mut_no_group_guard,0,1,0,0,
31,fz031,rows,products+lineitem+orders,0.25,5,post_join_filter,1,1,0,0,
31,fz031,rows,products+lineitem+orders,0.25,5,view_barrier,1,1,0,0,
31,fz031,rows,products+lineitem+orders,0.25,5,predicate_injection,1,1,0,0,
31,fz031,rows,products+lineitem+orders,0.25,5,pcqv_forced,1,1,0,0,
31,fz031,rows,products+lineitem+orders,0.25,5,pcqv,1,1,0,0,
31,fz031,rows,products+lineitem+orders,0.25,5,oracle_order,1,1,0,0,
31,fz031,rows,products+lineitem+orders,0.25,5,unsafe_late_aggregate,0,1,0,0,
31,fz031,rows,products+lineitem+orders,0.25,5,mut_no_mask,0,1,0,0,
31,fz031,rows,products+lineitem+orders,0.25,5,mut_drop_tenant,0,0,161,155,
31,fz031,rows,products+lineitem+orders,0.25,5,mut_drop_purpose,0,0,185,167,
31,fz031,rows,products+lineitem+orders,0.25,5,mut_drop_clearance,0,0,37,37,
31,fz031,rows,products+lineitem+orders,0.25,5,mut_drop_region,0,1,0,0,
31,fz031,rows,products+lineitem+orders,0.25,5,mut_drop_cross_guard,0,0,77,77,
31,fz031,rows,products+lineitem+orders,0.25,5,mut_drop_acl,0,1,0,0,
31,fz031,rows,products+lineitem+orders,0.25,5,mut_no_group_guard,0,1,0,0,
32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,post_join_filter,1,1,0,0,
32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,view_barrier,1,1,0,0,
32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,predicate_injection,1,1,0,0,
32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,pcqv_forced,1,1,0,0,
32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,pcqv,1,1,0,0,
32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,oracle_order,1,1,0,0,
32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,unsafe_late_aggregate,0,0,46,25,
32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,mut_no_mask,0,1,0,0,
32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,mut_drop_tenant,0,0,45,24,
32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,mut_drop_purpose,0,0,46,25,
32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,mut_drop_clearance,0,0,10,5,
32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,mut_drop_region,0,0,43,22,
32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,mut_drop_cross_guard,0,1,0,0,
32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,mut_drop_acl,0,1,0,0,
32,fz032,aggregate,lineitem+products+orders+customers,0.5,3,mut_no_group_guard,0,1,0,0,
33,fz033,rows,products,0.25,6,post_join_filter,1,1,0,0,
33,fz033,rows,products,0.25,6,view_barrier,1,1,0,0,
33,fz033,rows,products,0.25,6,predicate_injection,1,1,0,0,
33,fz033,rows,products,0.25,6,pcqv_forced,1,1,0,0,
33,fz033,rows,products,0.25,6,pcqv,1,1,0,0,
33,fz033,rows,products,0.25,6,oracle_order,1,1,0,0,
33,fz033,rows,products,0.25,6,unsafe_late_aggregate,0,1,0,0,
33,fz033,rows,products,0.25,6,mut_no_mask,0,1,0,0,
33,fz033,rows,products,0.25,6,mut_drop_tenant,0,0,114,114,
33,fz033,rows,products,0.25,6,mut_drop_purpose,0,1,0,0,
33,fz033,rows,products,0.25,6,mut_drop_clearance,0,0,26,26,
33,fz033,rows,products,0.25,6,mut_drop_region,0,1,0,0,
33,fz033,rows,products,0.25,6,mut_drop_cross_guard,0,1,0,0,
33,fz033,rows,products,0.25,6,mut_drop_acl,0,1,0,0,
33,fz033,rows,products,0.25,6,mut_no_group_guard,0,1,0,0,
34,fz034,rows,customers,0.025,6,post_join_filter,1,1,0,0,
34,fz034,rows,customers,0.025,6,view_barrier,1,1,0,0,
34,fz034,rows,customers,0.025,6,predicate_injection,1,1,0,0,
34,fz034,rows,customers,0.025,6,pcqv_forced,1,1,0,0,
34,fz034,rows,customers,0.025,6,pcqv,1,1,0,0,
34,fz034,rows,customers,0.025,6,oracle_order,1,1,0,0,
34,fz034,rows,customers,0.025,6,unsafe_late_aggregate,0,1,0,0,
34,fz034,rows,customers,0.025,6,mut_no_mask,0,1,0,0,
34,fz034,rows,customers,0.025,6,mut_drop_tenant,0,0,200,200,
34,fz034,rows,customers,0.025,6,mut_drop_purpose,0,1,0,0,
34,fz034,rows,customers,0.025,6,mut_drop_clearance,0,1,0,0,
34,fz034,rows,customers,0.025,6,mut_drop_region,0,1,0,0,
34,fz034,rows,customers,0.025,6,mut_drop_cross_guard,0,1,0,0,
34,fz034,rows,customers,0.025,6,mut_drop_acl,0,0,30,30,
34,fz034,rows,customers,0.025,6,mut_no_group_guard,0,1,0,0,
35,fz035,rows,lineitem+orders+customers,0.25,4,post_join_filter,1,1,0,0,
35,fz035,rows,lineitem+orders+customers,0.25,4,view_barrier,1,1,0,0,
35,fz035,rows,lineitem+orders+customers,0.25,4,predicate_injection,1,1,0,0,
35,fz035,rows,lineitem+orders+customers,0.25,4,pcqv_forced,1,1,0,0,
35,fz035,rows,lineitem+orders+customers,0.25,4,pcqv,1,1,0,0,
35,fz035,rows,lineitem+orders+customers,0.25,4,oracle_order,1,1,0,0,
35,fz035,rows,lineitem+orders+customers,0.25,4,unsafe_late_aggregate,0,1,0,0,
35,fz035,rows,lineitem+orders+customers,0.25,4,mut_no_mask,0,0,250,125,
35,fz035,rows,lineitem+orders+customers,0.25,4,mut_drop_tenant,0,0,205,140,
35,fz035,rows,lineitem+orders+customers,0.25,4,mut_drop_purpose,0,0,223,149,
35,fz035,rows,lineitem+orders+customers,0.25,4,mut_drop_clearance,0,1,0,0,
35,fz035,rows,lineitem+orders+customers,0.25,4,mut_drop_region,0,1,0,0,
35,fz035,rows,lineitem+orders+customers,0.25,4,mut_drop_cross_guard,0,1,0,0,
35,fz035,rows,lineitem+orders+customers,0.25,4,mut_drop_acl,0,1,0,0,
35,fz035,rows,lineitem+orders+customers,0.25,4,mut_no_group_guard,0,1,0,0,
36,fz036,aggregate,tickets+customers+orders,0.025,6,post_join_filter,1,1,0,0,
36,fz036,aggregate,tickets+customers+orders,0.025,6,view_barrier,1,1,0,0,
36,fz036,aggregate,tickets+customers+orders,0.025,6,predicate_injection,1,1,0,0,
36,fz036,aggregate,tickets+customers+orders,0.025,6,pcqv_forced,1,1,0,0,
36,fz036,aggregate,tickets+customers+orders,0.025,6,pcqv,1,1,0,0,
36,fz036,aggregate,tickets+customers+orders,0.025,6,oracle_order,1,1,0,0,
36,fz036,aggregate,tickets+customers+orders,0.025,6,unsafe_late_aggregate,0,0,15,15,
36,fz036,aggregate,tickets+customers+orders,0.025,6,mut_no_mask,0,1,0,0,
36,fz036,aggregate,tickets+customers+orders,0.025,6,mut_drop_tenant,0,0,5,5,
36,fz036,aggregate,tickets+customers+orders,0.025,6,mut_drop_purpose,0,1,0,0,
36,fz036,aggregate,tickets+customers+orders,0.025,6,mut_drop_clearance,0,1,0,0,
36,fz036,aggregate,tickets+customers+orders,0.025,6,mut_drop_region,0,1,0,0,
36,fz036,aggregate,tickets+customers+orders,0.025,6,mut_drop_cross_guard,0,1,0,0,
36,fz036,aggregate,tickets+customers+orders,0.025,6,mut_drop_acl,0,1,0,0,
36,fz036,aggregate,tickets+customers+orders,0.025,6,mut_no_group_guard,0,1,0,0,
37,fz037,aggregate,tickets+customers,0.25,1,post_join_filter,1,1,0,0,
37,fz037,aggregate,tickets+customers,0.25,1,view_barrier,1,1,0,0,
37,fz037,aggregate,tickets+customers,0.25,1,predicate_injection,1,1,0,0,
37,fz037,aggregate,tickets+customers,0.25,1,pcqv_forced,1,1,0,0,
37,fz037,aggregate,tickets+customers,0.25,1,pcqv,1,1,0,0,
37,fz037,aggregate,tickets+customers,0.25,1,oracle_order,1,1,0,0,
37,fz037,aggregate,tickets+customers,0.25,1,unsafe_late_aggregate,0,0,10,5,
37,fz037,aggregate,tickets+customers,0.25,1,mut_no_mask,0,1,0,0,
37,fz037,aggregate,tickets+customers,0.25,1,mut_drop_tenant,0,0,10,5,
37,fz037,aggregate,tickets+customers,0.25,1,mut_drop_purpose,0,1,0,0,
37,fz037,aggregate,tickets+customers,0.25,1,mut_drop_clearance,0,1,0,0,
37,fz037,aggregate,tickets+customers,0.25,1,mut_drop_region,0,1,0,0,
37,fz037,aggregate,tickets+customers,0.25,1,mut_drop_cross_guard,0,1,0,0,
37,fz037,aggregate,tickets+customers,0.25,1,mut_drop_acl,0,1,0,0,
37,fz037,aggregate,tickets+customers,0.25,1,mut_no_group_guard,0,1,0,0,
38,fz038,aggregate,customers+tickets+orders,0.25,2,post_join_filter,1,1,0,0,
38,fz038,aggregate,customers+tickets+orders,0.25,2,view_barrier,1,1,0,0,
38,fz038,aggregate,customers+tickets+orders,0.25,2,predicate_injection,1,1,0,0,
38,fz038,aggregate,customers+tickets+orders,0.25,2,pcqv_forced,1,1,0,0,
38,fz038,aggregate,customers+tickets+orders,0.25,2,pcqv,1,1,0,0,
38,fz038,aggregate,customers+tickets+orders,0.25,2,oracle_order,1,1,0,0,
38,fz038,aggregate,customers+tickets+orders,0.25,2,unsafe_late_aggregate,0,0,10,5,
38,fz038,aggregate,customers+tickets+orders,0.25,2,mut_no_mask,0,1,0,0,
38,fz038,aggregate,customers+tickets+orders,0.25,2,mut_drop_tenant,0,0,10,5,
38,fz038,aggregate,customers+tickets+orders,0.25,2,mut_drop_purpose,0,1,0,0,
38,fz038,aggregate,customers+tickets+orders,0.25,2,mut_drop_clearance,0,0,4,2,
38,fz038,aggregate,customers+tickets+orders,0.25,2,mut_drop_region,0,0,10,5,
38,fz038,aggregate,customers+tickets+orders,0.25,2,mut_drop_cross_guard,0,1,0,0,
38,fz038,aggregate,customers+tickets+orders,0.25,2,mut_drop_acl,0,1,0,0,
38,fz038,aggregate,customers+tickets+orders,0.25,2,mut_no_group_guard,0,1,0,0,
39,fz039,rows,customers+tickets,0.025,1,post_join_filter,1,1,0,0,
39,fz039,rows,customers+tickets,0.025,1,view_barrier,1,1,0,0,
39,fz039,rows,customers+tickets,0.025,1,predicate_injection,1,1,0,0,
39,fz039,rows,customers+tickets,0.025,1,pcqv_forced,1,1,0,0,
39,fz039,rows,customers+tickets,0.025,1,pcqv,1,1,0,0,
39,fz039,rows,customers+tickets,0.025,1,oracle_order,1,1,0,0,
39,fz039,rows,customers+tickets,0.025,1,unsafe_late_aggregate,0,1,0,0,
39,fz039,rows,customers+tickets,0.025,1,mut_no_mask,0,0,20,10,
39,fz039,rows,customers+tickets,0.025,1,mut_drop_tenant,0,0,238,198,
39,fz039,rows,customers+tickets,0.025,1,mut_drop_purpose,0,1,0,0,
39,fz039,rows,customers+tickets,0.025,1,mut_drop_clearance,0,1,0,0,
39,fz039,rows,customers+tickets,0.025,1,mut_drop_region,0,1,0,0,
39,fz039,rows,customers+tickets,0.025,1,mut_drop_cross_guard,0,1,0,0,
39,fz039,rows,customers+tickets,0.025,1,mut_drop_acl,0,1,0,0,
39,fz039,rows,customers+tickets,0.025,1,mut_no_group_guard,0,1,0,0,
40,fz040,rows,lineitem+orders,0.05,5,post_join_filter,1,1,0,0,
40,fz040,rows,lineitem+orders,0.05,5,view_barrier,1,1,0,0,
40,fz040,rows,lineitem+orders,0.05,5,predicate_injection,1,1,0,0,
40,fz040,rows,lineitem+orders,0.05,5,pcqv_forced,1,1,0,0,
40,fz040,rows,lineitem+orders,0.05,5,pcqv,1,1,0,0,
40,fz040,rows,lineitem+orders,0.05,5,oracle_order,1,1,0,0,
40,fz040,rows,lineitem+orders,0.05,5,unsafe_late_aggregate,0,1,0,0,
40,fz040,rows,lineitem+orders,0.05,5,mut_no_mask,0,1,0,0,
40,fz040,rows,lineitem+orders,0.05,5,mut_drop_tenant,0,0,201,198,
40,fz040,rows,lineitem+orders,0.05,5,mut_drop_purpose,0,0,27,27,
40,fz040,rows,lineitem+orders,0.05,5,mut_drop_clearance,0,1,0,0,
40,fz040,rows,lineitem+orders,0.05,5,mut_drop_region,0,1,0,0,
40,fz040,rows,lineitem+orders,0.05,5,mut_drop_cross_guard,0,0,110,110,
40,fz040,rows,lineitem+orders,0.05,5,mut_drop_acl,0,1,0,0,
40,fz040,rows,lineitem+orders,0.05,5,mut_no_group_guard,0,1,0,0,
